id,name,rating,room,type-of-room,beds,number-of-baths,shared-bath,host-id,host-name,neighbourhood-group,neighbourhood,latitude,longitude,room-type,price,minimum-nights,number-of-reviews,last-review,reviews-per-month,calculated-host-listings-count,availability-365,number-of-reviews-ltm,license
30293312,Guest suite in Madrid,5,2,Bedroom,3,1,0,10135992,Raúl,Centro,Palacio,40.42053,-3.71488,Entire home/apt,430,3,20,28/12/2019,0.33,1,178,0,VT-7528
26558166,Rental unit in Madrid,4.78,5,Bedroom,13,3,0,197506862,Miguel,Centro,Palacio,40.4209,-3.70724,Entire home/apt,429,2,112,5/11/2023,1.75,5,0,36,NA
48926899,Rental unit in Madrid,4.78,3,Bedroom,2,2,0,391914783,María,Centro,Universidad,40.42193,-3.70693,Entire home/apt,428,1,9,10/10/2023,0.44,4,305,4,ESB88348503
22449147,Rental unit in Madrid,4.79,4,Bedroom,7,2,0,79020953,Isabel,Centro,Universidad,40.42382,-3.70536,Entire home/apt,427,2,106,25/10/2023,1.47,6,166,4,VT-5785
28388357,Rental unit in Madrid,4.91,7,Bedroom,16,5,0,8124160,Flavia,Centro,Justicia,40.42076,-3.70037,Entire home/apt,425,1,66,7/12/2023,1.12,10,181,29,NA
23460041,Rental unit in Madrid,4.55,3,Bedroom,4,3,0,28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.42425,-3.68218,Entire home/apt,425,5,29,22/10/2023,0.42,101,140,4,VT-7838
30169782,Rental unit in Madrid,4.64,2,Bedroom,3,2,0,28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.4262,-3.6856,Entire home/apt,424,2,11,25/10/2023,0.18,101,94,6,VT-10104
24666391,Rental unit in Madrid,4.91,4,Bedroom,7,3,0,186420291,Jose María,Centro,Sol,40.41547,-3.70424,Entire home/apt,424,1,191,2/12/2023,2.82,1,206,43,VT-7239
24419135,Rental unit in Madrid,4.85,3,Bedroom,3,3,0,16277645,Tarek,Centro,Sol,40.41704,-3.70368,Entire home/apt,424,2,192,3/12/2023,2.83,4,0,48,VT-5012
54194483,Rental unit in Madrid,4.62,4,Bedroom,7,3,0,377605855,MIT House,Centro,Cortes,40.41847,-3.6974,Entire home/apt,421,1,34,30/11/2023,1.58,291,339,15,NA
48670078,Rental unit in Madrid,4.87,3,Bedroom,3,3,0,392375088,Carmen Y Dani,Centro,Sol,40.41855537,-3.703831449,Entire home/apt,418,1,120,1/12/2023,3.59,1,0,50,NA
21026173,Rental unit in Madrid,4.93,4,Bedroom,6,3,0,505981,Fernando,Centro,Embajadores,40.41043,-3.70746,Entire home/apt,417,2,54,10/12/2023,0.74,3,324,12,VT-2333 VT-5431
32978360,Rental unit in Madrid,4.73,5,Bedroom,10,3,0,245325459,Daniel,Centro,Sol,40.41658,-3.70696,Entire home/apt,416,1,102,3/12/2023,1.81,4,54,28,VT-5949
28489819,Rental unit in Madrid,3.25,3,Bedroom,3,0,0,198455622,Roisa,Centro,Universidad,40.42773,-3.70516,Entire home/apt,415,1,4,9/7/2020,0.08,8,0,0,VT685
18147920,Serviced apartment in Madrid,4.6,3,Bedroom,5,2,0,31772865,CituSpace,Fuencarral - El Pardo,Valverde,40.50677,-3.67514,Entire home/apt,415,1,5,28/8/2020,0.06,42,196,0,NA
28297452,Rental unit in Madrid,4.46,6,Bedroom,16,2,0,79047367,Grand Latina,Centro,Palacio,40.41231,-3.70985,Entire home/apt,414,2,112,3/11/2023,1.75,1,15,23,NA
28312054,Serviced apartment in Madrid,4,5,Bedroom,10,2,0,198455622,Roisa,Centro,Universidad,40.42761,-3.70608,Entire home/apt,413,1,13,26/7/2020,0.21,8,0,0,VT685
19280961,Rental unit in Madrid,4.61,4,Bedroom,6,3,0,26949088,Cristina,Centro,Palacio,40.41853,-3.71193,Entire home/apt,413,2,111,22/10/2023,1.52,3,245,22,NA
44385231,Rental unit in Madrid,4.33,3,Bedroom,3,3,0,28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.4286,-3.685,Entire home/apt,412,2,27,6/10/2023,0.97,101,129,13,VT-12611
53388998,Rental unit in Madrid,4.54,6,Bedroom,6,6,0,217067249,Jorge,Centro,Universidad,40.4254,-3.711344,Entire home/apt,409,2,86,3/12/2023,3.84,89,0,39,34408/71M
49072678,Rental unit in Madrid,4.83,3,Bedroom,3,4,0,339785072,Elephas,Centro,Sol,40.416122,-3.704922,Entire home/apt,409,2,125,26/11/2023,4.14,2,61,40,VT-4035
47883452,Rental unit in Madrid,3.83,1,Bedroom,2,1,0,377605855,MIT House,Centro,Justicia,40.42208,-3.6985,Entire home/apt,408,1,6,5/4/2023,0.18,291,7,1,VT-890
22101263,Rental unit in Madrid,4.95,3,Bedroom,3,2,0,24638457,Manuel,Centro,Cortes,40.41123,-3.69515,Entire home/apt,407,1,317,10/12/2023,4.33,1,0,14,VT-3768
48417206,Rental unit in Madrid,4.88,2,Bedroom,2,2,0,28786243,Emilio,Centro,Palacio,40.41916,-3.71026,Entire home/apt,406,1,42,3/8/2023,1.45,75,302,20,NA
27281907,Rental unit in Madrid,4.87,3,Bedroom,5,2,0,197506862,Miguel,Salamanca,Recoletos,40.42301,-3.68187,Entire home/apt,406,2,164,19/11/2023,2.52,5,0,51,NA
18253375,Rental unit in Madrid,4.67,4,Bedroom,6,3,0,28786243,Emilio,Centro,Embajadores,40.41131,-3.70554,Entire home/apt,405,1,144,13/7/2023,1.78,75,317,14,NA
23798502,Rental unit in Madrid,4.71,4,Bedroom,8,2,0,178588886,Casa Mia,Centro,Palacio,40.41467408,-3.713386198,Entire home/apt,402,3,73,9/12/2023,1.06,1,260,21,NA
17047018,Rental unit in Madrid,4.86,4,Bedroom,5,3,0,45415582,Rosa,Centro,Sol,40.41579,-3.70771,Entire home/apt,401,2,331,12/12/2023,3.99,1,0,63,VT-7518
40916655,Rental unit in Madrid,4.94,2,Bedroom,2,2,0,318764617,Jess,Centro,Palacio,40.41165,-3.71368,Entire home/apt,400,3,46,20/11/2023,0.95,1,0,13,NA
32768596,Rental unit in Madrid,4.97,3,Bedroom,4,3,0,12506315,Javier,Retiro,Ibiza,40.42079,-3.67791,Entire home/apt,400,6,60,15/11/2023,1.07,5,52,11,VT-5503
26423501,Loft in Madrid,4.81,1,Bedroom,2,1,0,198684553,Manu,Chamberí,Trafalgar,40.42916,-3.69999,Entire home/apt,400,6,63,6/9/2022,0.95,1,0,0,NA
3046879,Rental unit in Madrid,4.69,5,Bedroom,7,5,0,15556828,Gediser,Centro,Universidad,40.42239,-3.70626,Entire home/apt,400,1,286,21/11/2023,2.47,3,312,9,VT-2722
40306022,Rental unit in Madrid,4.8,2,Bedroom,3,2,0,311396545,Sofía Y Pedro,Centro,Cortes,40.41113,-3.69643,Entire home/apt,399,1,25,1/7/2023,0.51,4,359,3,NA
27945493,Rental unit in Madrid,4.79,4,Bedroom,5,4,0,28786243,Emilio,Centro,Embajadores,40.4121,-3.70777,Entire home/apt,399,1,138,21/11/2023,2.15,75,293,28,NA
22805686,Rental unit in Madrid,4.73,3,Bedroom,3,1,0,168507809,Jorge Enrique,Centro,Universidad,40.42481,-3.70132,Entire home/apt,399,4,15,3/6/2019,0.21,1,178,0,NA
21859444,Rental unit in Madrid,4.86,2,Bedroom,3,2,0,157114944,Plaza España,Moncloa - Aravaca,Casa de Campo,40.42344,-3.71574,Entire home/apt,398,1,83,2/6/2023,1.17,7,245,4,49/639202.9/17
54194482,Rental unit in Madrid,4.81,4,Bedroom,7,3,0,377605855,MIT House,Centro,Cortes,40.41846,-3.69899,Entire home/apt,397,1,52,11/12/2023,2.37,291,332,36,NA
28300557,Rental unit in Madrid,4.66,3,Bedroom,5,2,0,213671081,Penta,Centro,Palacio,40.41726,-3.70903,Entire home/apt,396,3,188,10/12/2023,2.94,4,0,48,NA
16970352,Rental unit in Madrid,4.77,3,Bedroom,4,3,0,106591951,Luxa Home,Salamanca,Recoletos,40.42498,-3.68654,Entire home/apt,396,1,141,26/11/2023,1.7,56,0,22,NA
47308216,Rental unit in Madrid,4.81,2,Bedroom,4,2,0,380152203,Sonder (Madrid),Centro,Universidad,40.42826,-3.70244,Entire home/apt,395,1,70,19/11/2023,1.98,12,311,8,NA
27077805,Rental unit in Madrid,4.8,5,Bedroom,8,4,0,2242135,Emilio,Centro,Embajadores,40.41286,-3.70513,Entire home/apt,395,4,66,7/11/2023,1.09,5,208,12,NA
43431846,Rental unit in Madrid,4.79,3,Bedroom,4,3,0,346176822,Carol Y Dani,Centro,Sol,40.419182,-3.707465,Entire home/apt,393,1,117,9/12/2023,2.89,3,321,52,NA
11343804,Rental unit in Madrid,4.84,5,Bedroom,8,4,0,23603298,HeimaHomes,Centro,Palacio,40.41909,-3.70834,Entire home/apt,392,1,178,13/10/2023,1.89,22,235,17,VT2192
52454350,Bed and breakfast in Madrid,5,6,Bedroom,11,6,1,424576670,Begoña,Hortaleza,Valdefuentes,40.48275,-3.63566,Private room,390,1,19,2/7/2023,0.77,7,173,8,NA
17259719,Rental unit in Madrid,4.45,2,Bedroom,3,3,0,28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.42179,-3.68696,Entire home/apt,390,1,11,12/11/2023,0.22,101,106,5,VT-8037
50966590,Home in Madrid,4.97,4,Bedroom,6,3,0,10648380,Belen,Hortaleza,Canillas,40.45925,-3.65553,Entire home/apt,389,3,30,11/12/2023,1.22,1,313,15,NA
11857115,Rental unit in Madrid,4.58,2,Bedroom,3,2,0,63199998,Alfred,Centro,Justicia,40.42729,-3.70167,Entire home/apt,389,3,106,9/10/2023,1.14,2,165,4,VT 4045
26322985,Rental unit in Madrid,4.8,3,Bedroom,5,3,0,28786243,Emilio,Centro,Embajadores,40.41171,-3.70069,Entire home/apt,388,1,144,4/9/2023,2.18,75,304,13,NA
45967351,Rental unit in Madrid,4.89,3,Bedroom,4,2,0,102196656,Welcomergroup,Salamanca,Goya,40.42183,-3.67893,Entire home/apt,384,10,9,1/10/2023,0.35,27,278,6,NA
37548309,Home in Madrid,4.98,3,Bedroom,3,3,0,155351149,Gustavo,Retiro,Niño Jesús,40.4104,-3.67136,Entire home/apt,384,3,47,10/12/2023,0.91,1,347,30,NA
43833496,Rental unit in Madrid,4.63,2,Bedroom,3,2,0,345679920,HS Juan & Marina,Retiro,Jerónimos,40.42049,-3.68254,Entire home/apt,383,3,46,9/12/2023,1.14,1,307,9,NA
45239011,Rental unit in Madrid,5,1,Bedroom,1,1,0,359227982,Ayala 63,Salamanca,Goya,40.42842,-3.67775,Entire home/apt,382,1,10,1/10/2022,0.31,4,311,0,VT12142
37696198,Loft in Madrid,4.93,2,Bedroom,2,2,0,284919826,Roni,Chamberí,Arapiles,40.4368,-3.70455,Entire home/apt,380,4,42,1/8/2023,0.81,3,350,1,NA
54194484,Rental unit in Madrid,4.66,4,Bedroom,7,3,0,377605855,MIT House,Centro,Cortes,40.41723,-3.69703,Entire home/apt,375,1,35,30/11/2023,1.67,291,347,20,NA
14909890,Rental unit in Madrid,4.85,2,Bedroom,3,2,0,9228673,Home At Homes,Salamanca,Recoletos,40.42916,-3.68475,Entire home/apt,375,5,53,5/12/2023,0.6,11,287,13,VT-1720
9880406,Rental unit in Madrid,4.97,4,Bedroom,5,3,0,34623998,Javier,Centro,Cortes,40.41309,-3.69531,Entire home/apt,375,3,198,3/12/2023,2.17,2,0,47,VT-1764
6615853,Rental unit in Madrid,4.95,4,Bedroom,6,2,0,34623998,Javier,Centro,Cortes,40.41374,-3.69746,Entire home/apt,375,3,188,26/11/2023,1.82,2,0,30,VT-1587
40025162,Rental unit in Madrid,4.71,3,Bedroom,4,2,0,28038703,Luxury Rentals Madrid,Salamanca,Lista,40.43221,-3.67498,Entire home/apt,374,7,21,23/7/2023,0.53,101,150,12,VT-7509
53506585,Rental unit in Madrid,4.89,2,Bedroom,3,3,0,28038703,Luxury Rentals Madrid,Centro,Cortes,40.41478,-3.69766,Entire home/apt,373,3,35,15/8/2023,1.58,101,155,12,VT-9251
23924474,Rental unit in Madrid,4.94,3,Bedroom,5,2,0,23603298,HeimaHomes,Salamanca,Recoletos,40.42761,-3.68359,Entire home/apt,373,1,120,22/11/2023,1.72,22,227,28,VT-7066
30761941,Serviced apartment in Madrid,4.87,3,Bedroom,5,2,0,228209721,Eric,Centro,Universidad,40.42599,-3.70829,Entire home/apt,372,1,104,14/12/2023,1.77,5,297,42,NA
16184158,Serviced apartment in Madrid,4.6,1,Bedroom,1,1,0,31772865,CituSpace,Fuencarral - El Pardo,Valverde,40.50441,-3.67284,Entire home/apt,371,1,10,17/5/2023,0.12,42,335,1,NA
16183918,Serviced apartment in Madrid,4.67,1,Bedroom,1,1,0,31772865,CituSpace,Fuencarral - El Pardo,Valverde,40.50486,-3.67406,Entire home/apt,371,1,12,15/11/2021,0.15,42,331,0,NA
2143882,Hostel in Madrid,4.33,1,Bedroom,4,1,1,10940437,Alfonso,Centro,Sol,40.41493,-3.70606,Shared room,371,1,15,21/4/2016,0.13,10,0,0,NA
53805789,Bed and breakfast in Madrid,3.71,1,Bedroom,2,4,1,98257485,Bed Madrid,Centro,Justicia,40.42426,-3.69962,Private room,370,1,7,14/4/2023,0.29,5,349,2,NA
10914818,Hostel in Madrid,4.2,1,Bedroom,6,1,1,10940437,Alfonso,Centro,Sol,40.41541,-3.70656,Shared room,370,1,5,20/3/2018,0.05,10,0,0,NA
2143961,Hostel in Madrid,4.61,1,Bedroom,6,1,1,10940437,Alfonso,Centro,Sol,40.41534,-3.70778,Shared room,370,2,71,16/9/2022,0.62,10,0,0,NA
2143906,Bed and breakfast in Madrid,4.63,1,Bedroom,4,0,1,10940437,Alfonso,Centro,Palacio,40.41476,-3.70828,Shared room,370,1,30,2/7/2017,0.26,10,0,0,NA
46502662,Rental unit in Madrid,4.85,2,Bedroom,4,2,0,196862365,Chuzo,Salamanca,Recoletos,40.42605972,-3.686626911,Entire home/apt,369,2,88,14/12/2023,2.42,1,160,26,NA
3778195,Hostel in Madrid,4.85,1,Bedroom,8,1,1,10940437,Alfonso,Centro,Sol,40.41527,-3.70613,Shared room,369,1,33,16/10/2022,0.29,10,0,0,NA
2144000,Hostel in Madrid,4.68,1,Bedroom,8,1,1,10940437,Alfonso,Centro,Sol,40.41513,-3.70637,Shared room,369,1,66,15/10/2022,0.57,10,0,0,NA
2143824,Hostel in Madrid,4.57,1,Bedroom,10,0,1,10940437,Alfonso,Centro,Sol,40.41511,-3.70804,Shared room,369,1,93,15/9/2021,0.8,10,0,0,NA
28610401,Rental unit in Madrid,4.91,4,Bedroom,6,2,0,115780806,Liliana,Centro,Sol,40.4199,-3.70457,Entire home/apt,368,3,101,11/12/2023,1.63,1,77,35,VT-5896
21457533,Rental unit in Madrid,4.72,3,Bedroom,4,2,0,9228673,Home At Homes,Retiro,Ibiza,40.42074,-3.67366,Entire home/apt,368,3,29,18/11/2023,0.39,11,319,1,NA
3011110,Hostel in Madrid,4.56,1,Bedroom,10,0,1,10940437,Alfonso,Centro,Embajadores,40.41311,-3.70621,Shared room,368,1,27,10/11/2019,0.24,10,0,0,NA
2144017,Hostel in Madrid,4.7,1,Bedroom,8,0,1,10940437,Alfonso,Centro,Embajadores,40.41333,-3.70668,Shared room,368,1,44,15/5/2022,0.38,10,0,0,NA
40191565,Rental unit in Madrid,4.25,1,Bedroom,2,1,0,69331508,José Manuel,Centro,Universidad,40.42309,-3.70528,Entire home/apt,366,2,16,31/5/2023,0.33,1,319,7,99/185882.9/19
31290141,Rental unit in Madrid,4.71,7,Bedroom,13,7,0,8124160,Flavia,Centro,Sol,40.41996,-3.70387,Entire home/apt,366,1,77,26/11/2023,1.32,10,242,29,NA
47884511,Rental unit in Madrid,4.59,5,Bedroom,7,3,0,377605855,MIT House,Centro,Embajadores,40.40799,-3.70648,Entire home/apt,365,1,68,1/12/2023,2.16,291,0,25,VT-6759
40796776,Rental unit in Madrid,4.56,6,Bedroom,13,4,0,52619867,Jorge,Tetuán,Almenara,40.46736,-3.68964,Entire home/apt,364,2,81,9/12/2023,1.68,1,182,22,VT-6527
40098112,Rental unit in Madrid,4.85,3,Bedroom,4,2,0,67640840,Pat,Retiro,Jerónimos,40.40716005,-3.687983535,Entire home/apt,364,2,55,10/12/2023,1.12,1,355,25,NA
30536211,Rental unit in Madrid,4.89,3,Bedroom,4,2,0,12027564,Begoña,Centro,Palacio,40.418556,-3.709138,Entire home/apt,364,2,254,29/11/2023,4.2,25,0,50,VT-7293
23963707,Rental unit in Madrid,4.94,2,Bedroom,3,2,0,60358230,Sol,Salamanca,Recoletos,40.4218,-3.68976,Entire home/apt,363,2,162,26/11/2023,2.33,7,215,47,VT-7607
16484477,Rental unit in Madrid,4.56,4,Bedroom,7,2,0,51564174,Álvaro & Tatiana,Centro,Justicia,40.42064,-3.70041,Entire home/apt,363,1,159,8/11/2023,1.9,16,6,22,VT-2232
21240989,Rental unit in Madrid,4.86,1,Bedroom,1,2,0,28038703,Luxury Rentals Madrid,Centro,Justicia,40.42656,-3.69926,Entire home/apt,361,3,37,11/7/2023,0.5,101,141,7,VT-4391
53524809,Rental unit in Madrid,4.62,4,Bedroom,7,3,0,377605855,MIT House,Centro,Cortes,40.41646,-3.6973,Entire home/apt,360,1,26,4/9/2023,1.3,291,346,10,NA
40025038,Rental unit in Madrid,4.8,1,Bedroom,1,2,0,28038703,Luxury Rentals Madrid,Chamberí,Almagro,40.42827,-3.69317,Entire home/apt,360,3,25,7/11/2023,0.52,101,125,7,VT-12280
30984511,Rental unit in Madrid,4.83,3,Bedroom,5,2,0,231461088,Oscar,Centro,Sol,40.4192,-3.70556,Entire home/apt,360,3,102,22/10/2023,1.69,1,115,13,VT-10040
29624750,Home in Madrid,5,3,Bedroom,4,2,0,22055997,Juanjo,Centro,Palacio,40.41241,-3.71334,Entire home/apt,360,3,8,2/5/2023,0.13,1,9,3,NA
49396783,Rental unit in Madrid,4.94,4,Bedroom,4,4,0,135248994,Spanish Vanity,Centro,Sol,40.41652,-3.70508,Entire home/apt,359,1,228,10/12/2023,7.27,6,0,95,NA
48128651,Rental unit in Madrid,4.98,3,Bedroom,5,3,0,2105590,Reyes,Centro,Cortes,40.41641,-3.69791,Entire home/apt,359,1,88,26/11/2023,2.61,34,213,43,VT-1258
40023955,Rental unit in Madrid,4.4,2,Bedroom,3,2,0,28038703,Luxury Rentals Madrid,Centro,Cortes,40.41577,-3.70127,Entire home/apt,358,2,35,25/11/2023,0.72,101,142,9,VT-4639
21859420,Rental unit in Madrid,4.86,2,Bedroom,3,2,0,157114944,Plaza España,Moncloa - Aravaca,Argüelles,40.42353,-3.71466,Entire home/apt,358,1,65,13/11/2023,0.92,7,237,14,49/639192.9/17
13690664,Rental unit in Madrid,4.91,3,Bedroom,3,3,0,20160777,Pablo,Centro,Justicia,40.42103,-3.6949,Entire home/apt,358,3,185,11/12/2023,2.04,1,252,16,VT-3863
12746811,Rental unit in Madrid,4.76,7,Bedroom,14,4,0,34598812,Maroco,Centro,Justicia,40.42103,-3.69888,Entire home/apt,358,1,176,12/10/2023,1.92,11,206,33,NA
12068435,Rental unit in Madrid,4.84,2,Bedroom,4,1,0,64660753,Roberto,Centro,Universidad,40.42259,-3.7022,Entire home/apt,358,2,37,3/10/2021,0.4,1,334,0,NA
54043630,Rental unit in Madrid,4.78,4,Bedroom,6,3,0,437967230,Israel,Centro,Palacio,40.41837,-3.70857,Entire home/apt,357,1,65,3/12/2023,2.97,1,143,33,NA
5361601,Rental unit in Madrid,4.89,2,Bedroom,3,2,0,3983613,Raul,Centro,Sol,40.41846,-3.70724,Entire home/apt,357,3,112,9/12/2023,1.07,2,42,17,VT206
36374038,Rental unit in Madrid,4.59,1,Bedroom,1,1,0,107291946,Borja,Centro,Palacio,40.41405,-3.70913,Entire home/apt,356,1,32,7/10/2023,1.48,1,351,3,NA
34587760,Rental unit in Madrid,4.86,4,Bedroom,4,3,0,121195987,C. B.  Zugaza,Centro,Justicia,40.42071,-3.69905,Entire home/apt,356,5,87,13/8/2023,1.58,11,178,25,NA
49901770,Rental unit in Madrid,4.69,4,Bedroom,5,3,0,17499500,Homeabout,Centro,Palacio,40.41807,-3.70893,Entire home/apt,354,5,13,3/7/2023,0.43,28,41,4,NA
37598111,Rental unit in Madrid,4.77,5,Bedroom,8,4,0,156755482,Urban,Centro,Sol,40.41963,-3.70468,Entire home/apt,354,3,152,27/11/2023,2.93,4,97,49,NA
49643136,Rental unit in Madrid,4.54,3,Bedroom,5,2,0,377605855,MIT House,Centro,Palacio,40.40889,-3.71034,Entire home/apt,353,1,24,2/4/2023,0.84,291,106,4,VT-1471
48050314,Rental unit in Madrid,4.95,3,Bedroom,5,3,0,2105590,Reyes,Centro,Cortes,40.41651,-3.69837,Entire home/apt,353,1,102,30/11/2023,2.99,34,200,59,VT-8964
45629909,Serviced apartment in Madrid,4.9,3,Bedroom,4,1,0,197974523,Gabriel,Centro,Sol,40.41798,-3.70616,Entire home/apt,353,2,41,15/1/2023,1.05,14,45,1,VT-8474
32735178,Rental unit in Madrid,4.74,3,Bedroom,4,3,0,28038703,Luxury Rentals Madrid,Centro,Cortes,40.41305,-3.69597,Entire home/apt,353,3,38,23/10/2023,0.66,101,126,7,VT-9251
19323256,Rental unit in Madrid,4.67,2,Bedroom,3,2,0,131884023,Juan Pablo,Centro,Cortes,40.41479,-3.7018,Entire home/apt,353,2,174,7/10/2023,2.24,1,62,9,VT-4249
48875791,Rental unit in Madrid,4.28,4,Bedroom,6,3,0,17499500,Homeabout,Centro,Palacio,40.41963,-3.70937,Entire home/apt,352,3,25,19/11/2023,0.82,28,49,5,NA
52948062,Serviced apartment in Madrid,4.86,4,Bedroom,7,4,0,1882741,Elena,Centro,Embajadores,40.41188,-3.70573,Entire home/apt,350,1,94,29/11/2023,4.22,1,310,52,VT-11627
34777058,Rental unit in Madrid,4.82,2,Bedroom,3,3,0,51592261,Catamarina Corporacion S.L.U.,Centro,Sol,40.41805,-3.70534,Entire home/apt,350,2,22,5/6/2023,0.4,3,148,1,NA
16876870,Rental unit in Madrid,4.95,3,Bedroom,5,3,0,23938633,Gloria,Salamanca,Castellana,40.43083191,-3.686675072,Entire home/apt,350,2,112,9/12/2023,1.34,1,344,8,VT-8031
13605037,Rental unit in Madrid,4.85,1,Bedroom,1,1,1,42391732,Indi,Latina,Lucero,40.4071,-3.75173,Private room,350,1,20,31/7/2019,0.22,1,3,0,NA
12978217,Serviced apartment in Madrid,4.59,4,Bedroom,4,2,0,71435660,Mola Suites,Centro,Embajadores,40.41416168,-3.703835964,Entire home/apt,350,1,69,25/9/2023,0.81,8,243,2,NA
11247624,Rental unit in Madrid,4.53,1,Studio,2,1,0,40670146,Sonia,Centro,Palacio,40.41054,-3.7101,Entire home/apt,350,3,66,2/1/2018,0.69,1,355,0,NA
4342918,Rental unit in Madrid,5,1,Bedroom,1,1,0,22097186,Carmen,Retiro,Pacífico,40.40585,-3.68115,Private room,350,1,4,3/10/2015,0.04,1,364,0,NA
48128650,Rental unit in Madrid,4.94,3,Bedroom,5,3,0,2105590,Reyes,Centro,Cortes,40.41856,-3.69834,Entire home/apt,349,1,69,23/10/2023,2.02,34,214,41,VT-8258
14163067,Condo in Madrid,4.92,4,Bedroom,5,2,0,85664504,Alfonso,Centro,Palacio,40.41025,-3.71176,Entire home/apt,349,5,261,7/12/2023,2.95,10,168,22,NA
21039766,Rental unit in Madrid,4.9,2,Bedroom,3,2,0,150970727,Mariana,Salamanca,Castellana,40.4295,-3.6816,Entire home/apt,347,2,112,6/11/2023,1.49,1,0,37,VT-6780
35339573,Rental unit in Madrid,4.87,4,Bedroom,6,2,0,105024501,Sara Lorena,Centro,Cortes,40.41402,-3.6958,Entire home/apt,345,3,101,27/11/2023,1.84,10,98,14,NA
12661885,Rental unit in Madrid,5,3,Bedroom,3,2,0,66773801,Ricardo,Centro,Embajadores,40.408564,-3.7007274,Entire home/apt,345,3,4,9/12/2023,0.49,1,275,4,NA
51278849,Rental unit in Madrid,4.88,2,Bedroom,3,2,0,346014261,HS Juan & Marina,Salamanca,Goya,40.42737,-3.67944,Entire home/apt,344,3,17,27/11/2023,0.66,1,325,9,NA
36399333,Rental unit in Madrid,4.84,4,Bedroom,6,4,0,273694002,Carlos,Centro,Cortes,40.4129,-3.69934,Entire home/apt,344,1,77,9/12/2023,1.47,1,223,36,NA
13245102,Rental unit in Madrid,4.62,5,Bedroom,10,2,0,34598812,Maroco,Centro,Cortes,40.41953,-3.69905,Entire home/apt,344,1,108,6/12/2023,1.24,11,196,36,NA
45967743,Rental unit in Madrid,5,2,Bedroom,3,2,0,102196656,Welcomergroup,Salamanca,Goya,40.42241,-3.67844,Entire home/apt,342,10,8,28/8/2023,0.31,27,40,4,NA
45967727,Rental unit in Madrid,4.1,2,Bedroom,3,2,0,102196656,Welcomergroup,Salamanca,Goya,40.4233,-3.6782,Entire home/apt,342,10,10,18/7/2023,0.38,27,40,3,NA
45967666,Rental unit in Madrid,4.75,2,Bedroom,3,2,0,102196656,Welcomergroup,Salamanca,Goya,40.42196,-3.67838,Entire home/apt,342,10,4,20/7/2023,0.14,27,40,2,NA
43826140,Rental unit in Madrid,4.9,2,Bedroom,3,2,0,346014934,HS Juan & Marina,Centro,Justicia,40.42214,-3.69708,Entire home/apt,341,3,21,8/10/2023,0.75,1,329,9,NA
34517963,Rental unit in Madrid,4.98,3,Bedroom,6,3,0,112223963,Carlos Apamac,Centro,Cortes,40.41927,-3.69913,Entire home/apt,341,2,124,10/12/2023,2.24,2,99,30,Pendiente
51609313,Rental unit in Madrid,5,2,Bedroom,2,2,0,27468597,Kike & May,Salamanca,Goya,40.42804,-3.67375,Entire home/apt,340,5,6,2/5/2023,0.23,2,16,1,NA
45054173,Tiny home in Madrid,3.75,1,Bedroom,1,1,1,263498378,Miguel Alexander,Centro,Embajadores,40.40816,-3.70422,Private room,340,1,4,29/3/2022,0.1,2,0,0,NA
49503860,Rental unit in Madrid,4.91,4,Bedroom,6,3,0,48874758,Luis Alberto,Centro,Palacio,40.41666,-3.71045,Entire home/apt,339,3,123,10/12/2023,4.06,3,47,51,NA
23971222,Rental unit in Madrid,4.78,4,Bedroom,5,2,0,180279309,María De La Paz,Centro,Sol,40.42005,-3.70592,Entire home/apt,338,2,89,9/12/2023,1.4,1,91,26,vt7255
2943575,Rental unit in Madrid,4.43,2,Bedroom,6,1,0,3048290,Antonio,Centro,Universidad,40.42321,-3.70572,Entire home/apt,338,4,14,10/7/2022,0.2,18,317,0,NA
38551429,Rental unit in Madrid,4.91,2,Bedroom,3,2,0,294142032,German,Centro,Palacio,40.4228,-3.71035,Entire home/apt,337,2,82,26/11/2023,1.61,1,357,39,NA
35004689,Rental unit in Madrid,4.85,3,Bedroom,3,3,0,28786243,Emilio,Centro,Universidad,40.42207,-3.70502,Entire home/apt,337,1,116,2/11/2023,2.13,75,334,18,NA
21948629,Rental unit in Madrid,4.91,6,Bedroom,6,6,0,160217053,(Mateo ),Centro,Justicia,40.42728,-3.69969,Entire home/apt,337,2,130,26/11/2023,1.9,2,277,42,NA
36255061,Rental unit in Madrid,4.64,3,Bedroom,6,2,0,272681484,Jesus,Arganzuela,Imperial,40.40555,-3.71228,Entire home/apt,336,3,47,4/11/2023,0.87,1,158,27,NA
48926879,Rental unit in Madrid,4.78,2,Bedroom,2,2,0,391914783,María,Centro,Universidad,40.420818,-3.706197,Entire home/apt,334,1,80,26/11/2023,2.63,4,0,35,ESB88348503
47883571,Rental unit in Madrid,4.55,5,Bedroom,7,3,0,377605855,MIT House,Centro,Embajadores,40.41011,-3.70682,Entire home/apt,334,1,84,19/11/2023,2.95,291,0,31,VT-6757
